ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00002^Bettany Vance^Γυναίκα^Human^Druid^Circle of the Moon^10^6^Γιατρός ανακούφισης^Drifters^Frozen Edge^Last Hut (SET-057)^Ουδέτερη^16^88^Quarterstaff^+9^1d8+5 θλαστικό^Barkskin; Wind Wall; Goodberry; Entangle^-^φυλαχτό από πεσμένη ουράνια πέτρα; κουτί με λίπος από κάτι ανώνυμο; απλήρωτος λογαριασμός από τρεις πόλεις^Αρνείται να αφήσει πίσω ένα έλκηθρο, αν και έχει σαφώς τελειώσει.^Γίνεται πολύ ήσυχη και πολύ ευγενικη όταν θυμώνει, που είναι χειρότερο.
SL-04359^Isolde Kettering^Γυναίκα^Human^Fighter^-^1^1/8^Νεοσύλλεκτος^Independent^Frozen Edge^Last Hut (SET-057)^Εχθρική^18^11^Longsword^+5^1d8+3 τέμνον^-^-^βαρίδια ρίψης; κουτί με λίπος από κάτι ανώνυμο; απλήρωτος λογαριασμός από τρεις πόλεις^Καίει έναν χάρτη για ζέστη και τον θυμάται τέλεια μετά.^Αφηγείται σιγανά τις ίδιες της τις κινήσεις όσο τις κάνει.
SL-04364^Iados Eastmere^Άνδρας^Tiefling^Barbarian^Path of the Berserker^14^8^Έφορος των routes^Independent^Frozen Edge^White Camp (SET-051)^Φιλικός^18^159^Handaxe pair^+10^1d6+5 τέμνον^-^-^greatsword με χαυλιόδοντα αγριόχοιρου; κουτί με λίπος από κάτι ανώνυμο; shard με μήνυμα που δεν έχει παίξει ποτέ^Σκάβει καταφύγιο μέσα σε χιονοστιβάδα με εξασκημένη ταχύτητα.^Μετράει με ρυθμό που ταιριάζει σε τραγούδι δουλειάς, χωρίς να το τραγουδάει ποτέ.
SL-04370^Imogen Orlow^Γυναίκα^Human^Rogue^Assassin^10^5^Τεχνικός shield^Drifters^Frozen Edge^White Camp (SET-051)^Εχθρική^16^86^Shortsword (Sneak Attack)^+9^1d6+5 + 5d6 διατρητικό^-^-^φλασκί λαδιού λάμπας χωρίς λάμπα; σχοινί παγωμένο σε μόνιμο κουλούρι; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Καίει έναν χάρτη για ζέστη και τον θυμάται τέλεια μετά.^Απαντάει «όχι» σε κάθε πρώτη ερώτηση αντανακλαστικά, και μετά το ξανασκέφτεται.
SL-04383^Goss Yardley^Άνδρας^Halfling^Cleric^Trickery Domain^4^1^Καμπανάρης^Guardians^Frozen Edge^White Line (SET-058)^Φιλικός^16^35^Warhammer^+5^1d8+3 θλαστικό^Shield of Faith; Bless; Healing Word; Cure Wounds^-^θυμιατό που δεν άναψε ποτέ; παλτό που δεν παγώνει ποτέ; παιδικό γράμμα με παραλήπτη κάποιον του party^Σκάβει καταφύγιο μέσα σε χιονοστιβάδα με εξασκημένη ταχύτητα.^Δίνει κάθε οδηγία ως αριθμημένη λίστα, φωναχτά.
SL-04387^Edda Ashgrove^Γυναίκα^Human^Paladin^Oath of Devotion^3^1/2^Αγγελιαφόρος^Lifeweavers^Frozen Edge^Last Anchorage (SET-056)^Φιλική^19^29^Longsword (Divine Smite)^+5^1d8+3 + 2d8 radiant^Divine Favor; Bless; Shield of Faith; Compelled Duel^-^λάβαρο τυλιγμένο και ποτέ ανοιγμένο; σχοινί παγωμένο σε μόνιμο κουλούρι; λίστα routes που δεν υπάρχουν πια^Σημαδεύει ασφαλές πέρασμα με πασσάλους, και ξεμένει από πασσάλους.^Μιλάει αρκετά σιγά ώστε να σκύβει ο κόσμος, που είναι όλο το νόημα.
SL-04399^Bront Pike^Άνδρας^Half-Orc^Rogue^Assassin^10^5^Ληστής^Lifeweavers^Frozen Edge^White Camp (SET-051)^Ουδέτερος^16^81^Hand crossbow (Sneak Attack)^+9^1d6+5 + 5d6 διατρητικό^-^-^hand crossbow με πτυσσόμενο κοντάκι; κουτί με λίπος από κάτι ανώνυμο; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Υποστηρίζει ότι ο πάγος θα κρατήσει, έχοντας πέσει έξω και στο παρελθόν.^Βραχνάδα από παλιό τραύμα στον λαιμό· κρατάει πάντα νερό κοντά.
SL-04401^Miraeth Fallowfield^Γυναίκα^Elf^Wizard^School of Abjuration^9^6^Μεσάζων χρεών^Independent^Frozen Edge^Last Hut (SET-057)^Ουδέτερη^12^71^Ray of Frost^+9^2d8 cold^Misty Step; Fireball; Detect Magic; Grease^-^spellbook με δικές του σημειώσεις; medkit τυλιγμένο για την παγωνιά; νόμισμα στραβωμένο από βολή που δεν αυτήν πέτυχε^Ξεθάβει μια πόρτα που είναι θαμμένη από την τελευταία καταιγίδα.^Χρησιμοποιεί λόγια γραμματική και χυδαίο λεξιλόγιο στην ίδια ανάσα.
SL-04410^Eldon Nornfield^Άνδρας^Halfling^Fighter^Psi Warrior^7^3^Λαθρέμπορος^Lifeweavers^Frozen Edge^Last Hut (SET-057)^Φιλικός^19^83^Longbow^+7^1d8+4 διατρητικό^-^-^κόρνα ρήγματος shield; δείγμα πάγου σε σφραγισμένο σωλήνα; απλήρωτος λογαριασμός από τρεις πόλεις^Περιμένει σε ένα supply cache που έχει ήδη αδειάσει.^Μιλάει με τον ρυθμό εκπαιδευτή ακόμα και όταν συζητάει για το δείπνο.
SL-04415^Dremm Thornbury^Άνδρας^Half-Orc^Ranger^Hunter^9^5^Φύλακας του περάσματος^Independent^Frozen Edge^Rime Station (SET-052)^Εχθρικός^15^83^Longbow^+9^1d8+5 διατρητικό^Wind Wall; Fog Cloud; Goodberry; Summon Beast^-^πυξίδα Drifter's Road; θερμόμετρο που δείχνει λάθος κατά γνωστή απόκλιση; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Παρακολουθεί μέτωπο καταιγίδας και το χρονομετράει με ένα κερί.^Παρακούει με τρόπο που παράγει καλύτερες ερωτήσεις από αυτές που έγιναν.
SL-04418^Sovan Umber^Άνδρας^Half-Elf^Druid^Circle of the Land^9^6^Κλεπταποδόχος^Drifters^Frozen Edge^Break Shelter (SET-054)^Φιλικός^15^86^Produce Flame^+9^1d8+5 τέμνον^Pass Without Trace; Thunderwave; Wind Wall; Call Lightning^-^χάρτης άστρων σε κατεργασμένο δέρμα; 4 δόσεις anti-nanite serum; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Αρνείται να αφήσει πίσω ένα έλκηθρο, αν και έχει σαφώς τελειώσει.^Έχει τη συνήθεια να επαναλαμβάνει το όνομά σου μέσα στην κουβέντα, χωρίς λόγο.
SL-04426^Gauge Elmsworth^Άνδρας^Awakened Construct^Paladin^Oath of Devotion^3^1/2^Περαματάρης^Independent^Frozen Edge^White Camp (SET-051)^Φιλικός^17^31^Warhammer (Divine Smite)^+5^1d8+3 + 2d8 radiant^Cure Wounds; Compelled Duel; Shield of Faith; Divine Favor^-^γάντι που ανήκε σε κάποιον άλλο; δείγμα πάγου σε σφραγισμένο σωλήνα; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Καίει έναν χάρτη για ζέστη και τον θυμάται τέλεια μετά.^Μιλάει δύο γλώσσες στην ίδια πρόταση και θεωρεί ότι παρακολουθείτε.
SL-04431^Orzad Draye^Άνδρας^Orc^Bard^-^1^1/8^Ζωγράφος πινακίδων^Lifeweavers^Frozen Edge^Break Shelter (SET-054)^Εχθρικός^13^6^Hand crossbow^+5^1d6+3 διατρητικό^Healing Word; Faerie Fire; Dissonant Whispers; Bane^-^βιβλίο με τραγούδια άλλων, χωρίς αναφορά; θερμόμετρο που δείχνει λάθος κατά γνωστή απόκλιση; debt-token από τους Lifeweavers^Σημαδεύει ασφαλές πέρασμα με πασσάλους, και ξεμένει από πασσάλους.^Σφυρίζει ελαφρά στα σίγμα από ένα δόντι που δεν αντικατέστησε ποτέ.
SL-04433^Nyx Rookwood^Γυναίκα^Tiefling^Fighter^Battle Master^3^1/2^Νυχτερινή σκοπιά^Lifeweavers^Frozen Edge^Break Shelter (SET-054)^Εχθρική^18^34^Greatsword^+5^2d6+3 τέμνον^-^-^Guardian lance; 4 δόσεις anti-nanite serum; shard με μήνυμα που δεν έχει παίξει ποτέ^Υποστηρίζει ότι ο πάγος θα κρατήσει, έχοντας πέσει έξω και στο παρελθόν.^Απαντάει «όχι» σε κάθε πρώτη ερώτηση αντανακλαστικά, και μετά το ξανασκέφτεται.
SL-04436^Lyle Ostergaard^Άνδρας^Halfling^Druid^Circle of the Sea^6^4^Πράκτορας χαρτών^Lifeweavers^Frozen Edge^Serum Station (SET-049)^Ουδέτερος^17^57^Quarterstaff^+7^1d8+4 θλαστικό^Entangle; Faerie Fire; Barkskin; Healing Word^-^σακούλι σπόρων που κανείς δεν αναγνωρίζει; κουτί με λίπος από κάτι ανώνυμο; debt-token από τους Lifeweavers^Βγαίνει στον πάγο με σκοινί που δεν το κρατάει κανείς από την άλλη άκρη.^Μιλάει στα ζώα πιο ζεστά απ' ό,τι στους ανθρώπους, και το ξέρει.
SL-04451^Dremm Southgate^Άνδρας^Half-Orc^Barbarian^Path of the Zealot^5^2^Γιατρός ανακούφισης^Lifeweavers^Frozen Edge^White Line (SET-058)^Ουδέτερος^15^56^Handaxe pair^+7^1d6+4 τέμνον^-^-^ρόπαλο φτιαγμένο από κέντρο ασπίδας; σχοινί παγωμένο σε μόνιμο κουλούρι; Guardian dog-tag που δεν είναι δικό του^Φτάνει στον καταυλισμό σας παγωμένος και ζητάει συγγνώμη για την ενόχληση.^Έχει τη συνήθεια να επαναλαμβάνει το όνομά σου μέσα στην κουβέντα, χωρίς λόγο.
SL-04478^Petra Vexley^Γυναίκα^Human^Ranger^-^2^1/4^Φύλακας φανού σήματος^Guardians^Frozen Edge^White Shelter (SET-050)^Ουδέτερη^14^15^Longbow^+5^1d8+3 διατρητικό^Fog Cloud; Hunter's Mark; Cure Wounds; Goodberry^-^20 βέλη, 4 με αιχμή nanite; 4 δόσεις anti-nanite serum; μια τούφα μαλλιά σε διπλωμένο χαρτί^Παρακολουθεί μέτωπο καταιγίδας και το χρονομετράει με ένα κερί.^Μιλάει γρήγορα όταν λέει ψέματα και αργά όταν λέει αλήθεια, και το ξέρει.
SL-04493^Ossa Farrow^Γυναίκα^Human^Warlock^The Great Old One^10^6^Φρουρός καραβανιού^Drifters^Frozen Edge^First Hut (SET-059)^Φιλική^16^101^Pact blade^+9^1d8+5 τέμνον^Arms of Hadar; Hunger of Hadar; Charm Person; Armor of Agathys^-^σφραγίδα που ξανανοίγει μόνη της; κουτί με λίπος από κάτι ανώνυμο; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Διαβάζει το πάχος του πάγου με τον ήχο, χτυπώντας ραβδί καθώς περπατάει.^Χρησιμοποιεί αντανακλαστικά τη συνθηματική των εμπόρων και πρέπει να της ζητήσεις μετάφραση.
SL-04505^Dara Ashcombe^Γυναίκα^Elf^Ranger^Fey Wanderer^6^3^Μεσάζων πληροφοριών^Independent^Frozen Edge^Rime Station (SET-052)^Εχθρική^15^55^Longbow^+7^1d8+4 διατρητικό^Summon Beast; Hunter's Mark; Goodberry; Silence^-^φαρέτρα με διπλό πάτο; θερμόμετρο που δείχνει λάθος κατά γνωστή απόκλιση; πορτρέτο κάποιου που το party θα συναντήσει αργότερα^Αρνείται να αφήσει πίσω ένα έλκηθρο, αν και έχει σαφώς τελειώσει.^Δίνει οδηγίες με ορόσημα που δεν υπάρχουν πια.
SL-04506^Havilar Winterfall^Γυναίκα^Dragonborn^Sorcerer^Wild Magic Sorcery^5^3^Κλεπταποδόχος^Lifeweavers^Frozen Edge^White Shelter (SET-050)^Εχθρική^12^40^Fire Bolt^+7^210 fire^Burning Hands; Scorching Ray; Shatter; Magic Missile^-^ουλή που σχηματίζει αστερισμό; 4 δόσεις anti-nanite serum; πορτρέτο κάποιου που το party θα συναντήσει αργότερα^Παρακολουθεί μέτωπο καταιγίδας και το χρονομετράει με ένα κερί.^Μιλάει σε πληθυντικό για τη δουλειά της, αν και δουλεύει μόνη.
SL-04507^Mazha Marrowgate^Γυναίκα^Half-Orc^Fighter^Champion^4^1^Παγιδευτής^Drifters^Frozen Edge^Rime Station (SET-052)^Ουδέτερη^17^39^Longbow^+5^1d8+3 διατρητικό^-^-^Guardian halberd; 4 δόσεις anti-nanite serum; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Μοιράζεται φωτιά με τρεις ανθρώπους που είναι ήδη νεκροί και δεν το έχουν μάθει.^Σιγομουρμουρίζει ανάμεσα στις προτάσεις χωρίς να το καταλαβαίνει.
SL-04510^Halloway Grimsby^Άνδρας^Human^Druid^Circle of the Moon^3^1/2^Μαθητευόμενος κηροπλάστη^Independent^Frozen Edge^White Line (SET-058)^Ουδέτερος^15^25^Quarterstaff^+5^1d8+3 θλαστικό^Healing Word; Goodberry; Faerie Fire; Entangle^-^μενταγιόν Prism Arc; medkit τυλιγμένο για την παγωνιά; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Μοιράζει καύσιμο μπροστά σας για να περάσει το μήνυμα ότι πρέπει να μείνετε.^Τραγουδάει πιο άνετα απ' ό,τι μιλάει· πέφτει σε μελωδία όταν αγχώνεται, δηλαδή συχνά.
SL-04515^Sabel Kestrelmoor^Γυναίκα^Aasimar^Bard^College of Dance^14^9^Κύριος της περιμέτρου^Independent^Frozen Edge^Break Shelter (SET-054)^Ουδέτερη^15^128^Shortsword^+10^1d6+5 διατρητικό^Suggestion; Greater Restoration; Hold Person; Foresight^-^βιβλίο με ονόματα που κανείς δεν θα τραγουδήσει; σχοινί παγωμένο σε μόνιμο κουλούρι; διαταγές που επέλεξε να μην ακολουθήσει^Ξεπαγώνει μια κλειδαριά με τα ίδια της τα χέρια αντί να τη σπάσει.^Σωπαίνει τελείως όταν λέει ψέματα, που είναι κακή τακτική.
SL-04520^Muriel Southgate^Γυναίκα^Aasimar^Barbarian^Path of the World Tree^5^2^Εκτελεστής^Guardians^Frozen Edge^First Hut (SET-059)^Ουδέτερη^16^59^Greataxe^+7^1d12+4 τέμνον^-^-^δίχειρο maul με ξαναδεμένη λαβή; 4 δόσεις anti-nanite serum; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Βγαίνει στον πάγο με σκοινί που δεν το κρατάει κανείς από την άλλη άκρη.^Απευθύνεται σε ομάδες και όχι σε άτομα, ακόμα κι όταν είστε ένας.
SL-04546^Idris Longbarrow^Άνδρας^Aasimar^Monk^Warrior of Mercy^10^5^Καπετάνιος συνοδείας^Drifters^Frozen Edge^Last Hut (SET-057)^Εχθρικός^15^97^Quarterstaff^+9^1d8+5 θλαστικό^-^-^μπολ που έχει χρησιμοποιηθεί ως όπλο; 4 δόσεις anti-nanite serum; διαταγές που επέλεξε να μην ακολουθήσει^Φτάνει στον καταυλισμό σας παγωμένος και ζητάει συγγνώμη για την ενόχληση.^Αργος και μετρημένος· δεν υψώνει ποτέ τη φωνή του και δεν επαναλαμβάνει.
SL-04555^Rionach Northwind^Γυναίκα^Elf^Sorcerer^Draconic Sorcery^3^1/2^Βοηθός ταβέρνας^Lifeweavers^Frozen Edge^White Camp (SET-051)^Φιλική^11^25^Chromatic Orb^+5^1d8 lightning^Absorb Elements; Shield; Burning Hands; Magic Missile^-^ασταθές focus που βουίζει κοντά σε shields; σχοινί παγωμένο σε μόνιμο κουλούρι; πορτρέτο κάποιου που το party θα συναντήσει αργότερα^Περιμένει σε ένα supply cache που έχει ήδη αδειάσει.^Σιγομουρμουρίζει ανάμεσα στις προτάσεις χωρίς να το καταλαβαίνει.
SL-04559^Bettany Orlow^Γυναίκα^Human^Wizard^-^2^1/4^Βοσκόπουλο^Lifeweavers^Frozen Edge^White Shelter (SET-050)^Εχθρική^11^13^Arcane Ray^+5^1d8 force^Grease; Magic Missile; Detect Magic; Sleep^-^θήκη με 5 scrolls; παλτό που δεν παγώνει ποτέ; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Σκάβει καταφύγιο μέσα σε χιονοστιβάδα με εξασκημένη ταχύτητα.^Ελαφρύς τραυλισμός στα σκληρά σύμφωνα που εξαφανίζεται όταν επαναλαμβάνει κάτι που της είπαν.
SL-04562^Thoradin Yarrowdale^Άνδρας^Dwarf^Bard^College of Glamour^18^13^Πρώτος εκτελεστής^Lifeweavers^Frozen Edge^White Line (SET-058)^Φιλικός^15^155^Rapier^+11^1d8+5 διατρητικό^Fear; Cutting Words; Major Image; Shatter^-^βιβλίο με ονόματα που κανείς δεν θα τραγουδήσει; δείγμα πάγου σε σφραγισμένο σωλήνα; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Παρακολουθεί μέτωπο καταιγίδας και το χρονομετράει με ένα κερί.^Απαντάει επαναλαμβάνοντας την ερώτηση, για να κερδίσει χρόνο.
SL-04572^Durga Blackfell^Γυναίκα^Dwarf^Rogue^-^2^1/4^Σχοινάς^Independent^Frozen Edge^Cold Line (SET-060)^Ουδέτερη^14^14^Dagger (Sneak Attack)^+5^1d4+3 + 1d6 διατρητικό^-^-^Veiled Lantern lockpicks; θερμόμετρο που δείχνει λάθος κατά γνωστή απόκλιση; μια τούφα μαλλιά σε διπλωμένο χαρτί^Μοιράζεται φωτιά με τρεις ανθρώπους που είναι ήδη νεκροί και δεν το έχουν μάθει.^Μετράει ως το τρία ψιθυριστά πριν απαντήσει σε κάτι δύσκολο.
SL-04581^Sorka Kildare^Γυναίκα^Orc^Fighter^Eldritch Knight^8^4^Πιλότος πάγου^Drifters^Frozen Edge^First Hut (SET-059)^Φιλική^18^85^Longbow^+7^1d8+4 διατρητικό^-^-^σφυρίχτρα αξιωματικού σε φθαρμένο κορδόνι; σχοινί παγωμένο σε μόνιμο κουλούρι; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Καίει έναν χάρτη για ζέστη και τον θυμάται τέλεια μετά.^Προλογίζει τα άσχημα νέα με τον καιρό, πάντα.
SL-04586^Bell Wintersby^Γυναίκα^Awakened Construct^Monk^Warrior of the Open Hand^10^5^Τοπογράφος shaft^Drifters^Frozen Edge^Last Hut (SET-057)^Εχθρική^14^97^Shortsword^+9^1d6+5 διατρητικό^-^-^επίδεσμοι σημαδεμένοι με στάχτη; κουτί με λίπος από κάτι ανώνυμο; μια τούφα μαλλιά σε διπλωμένο χαρτί^Δίνει τα τελευταία της στεγνά γάντια σε έναν άγνωστο.^Γίνεται πολύ ήσυχη και πολύ ευγενικη όταν θυμώνει, που είναι χειρότερο.
SL-04593^Nyx Dane^Γυναίκα^Gnome^Druid^Circle of the Sea^5^3^Επιμελητής καραβανιού^Guardians^Frozen Edge^White Camp (SET-051)^Εχθρική^15^46^Scimitar^+7^1d6+4 τέμνον^Thunderwave; Entangle; Faerie Fire; Spike Growth^-^φυλαχτό από πεσμένη ουράνια πέτρα; δείγμα πάγου σε σφραγισμένο σωλήνα; παιδικό σχέδιο ενός αστερισμού που κανείς δεν βρίσκει^Παρακολουθεί μέτωπο καταιγίδας και το χρονομετράει με ένα κερί.^Παραθέτει κανονισμούς κατά λέξη και δεν έχει κάνει ποτέ λάθος.
SL-04596^Marek Ashgrave^Άνδρας^Human^Rogue^Soulknife^11^6^Καπετάνιος route^Lifeweavers^Frozen Edge^White Line (SET-058)^Εχθρικός^16^104^Hand crossbow (Sneak Attack)^+9^1d6+5 + 6d6 διατρητικό^-^-^hand crossbow με πτυσσόμενο κοντάκι; 4 δόσεις anti-nanite serum; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Αρνείται να αφήσει πίσω ένα έλκηθρο, αν και έχει σαφώς τελειώσει.^Τελειώνει τις προτάσεις των άλλων και έχει δίκιο αρκετά συχνά ώστε να εκνευρίζει.
SL-04597^Tulla Wardlow^Γυναίκα^Halfling^Ranger^Gloom Stalker^3^1/2^Βοηθός ταβέρνας^Lifeweavers^Frozen Edge^Last Hut (SET-057)^Εχθρική^16^27^Shortsword pair^+5^1d6+3 διατρητικό^Fog Cloud; Cure Wounds; Hunter's Mark; Ensnaring Strike^-^μπότες με σόλα που δεν αφήνει ίχνος; 4 δόσεις anti-nanite serum; σύμβολο ενός Circle που δεν συνεδριάζει πια^Βγαίνει στον πάγο με σκοινί που δεν το κρατάει κανείς από την άλλη άκρη.^Κάνει τρεις ερωτήσεις πριν απαντήσει σε μία.
SL-04610^Hetch Meriden^Άνδρας^Half-Orc^Cleric^-^2^1/4^Λυχνοκόπος^Lifeweavers^Frozen Edge^Last Hut (SET-057)^Εχθρικός^16^17^Warhammer^+5^1d8+3 θλαστικό^Guiding Bolt; Shield of Faith; Cure Wounds; Healing Word^-^τελετουργικό δρεπάνι; θερμόμετρο που δείχνει λάθος κατά γνωστή απόκλιση; σελίδα σκισμένη από πολύ παλιότερο βιβλίο^Φτάνει στον καταυλισμό σας παγωμένος και ζητάει συγγνώμη για την ενόχληση.^Η προφορά του βαραίνει μόλις τον ρωτήσουν από πού είναι.
SL-04621^Thotham Kettering^Άνδρας^Goliath^Paladin^Oath of the Ancients^9^5^Υπάλληλος επικηρύξεων^Independent^Frozen Edge^Last Anchorage (SET-056)^Εχθρικός^19^98^Longsword (Divine Smite)^+9^1d8+5 + 2d8 radiant^Cure Wounds; Shield of Faith; Haste; Magic Weapon^-^κατάλογος όσων έσωσε, πιο μικρός από τον άλλο κατάλογο; παλτό που δεν παγώνει ποτέ; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Φτάνει στον καταυλισμό σας παγωμένος και ζητάει συγγνώμη για την ενόχληση.^Σβήνει στο τέλος των προτάσεων και σας αφήνει να τις τελειώσετε.
SL-04624^Durga Cindermark^Γυναίκα^Dwarf^Rogue^Assassin^4^1^Συλλέκτης μεταλλεύματος^Independent^Frozen Edge^White Camp (SET-051)^Ουδέτερη^16^33^Hand crossbow (Sneak Attack)^+5^1d6+3 + 2d6 διατρητικό^-^-^μάσκα πιο πολύ μπαλωμένη παρά φορεμένη; 4 δόσεις anti-nanite serum; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Φτάνει στον καταυλισμό σας παγωμένη και ζητάει συγγνώμη για την ενόχληση.^Χρησιμοποιεί λόγια γραμματική και χυδαίο λεξιλόγιο στην ίδια ανάσα.
SL-04635^Orrin Orlow^Άνδρας^Half-Elf^Warlock^The Great Old One^8^5^Λοχίας περιμέτρου^Lifeweavers^Frozen Edge^Last Hut (SET-057)^Εχθρικός^14^76^Pact blade^+7^1d8+4 τέμνον^Arms of Hadar; Misty Step; Dissonant Whispers; Hex^-^φανάρι από καπνισμένο γυαλί; 4 δόσεις anti-nanite serum; γράμμα που δεν στάλθηκε ποτέ^Αιωρείται μια παλάμη πάνω από παγωμένη λίμνη, κοιτώντας το μέτωπο καταιγίδας σαν παράσταση.^Βραχνιάζει μέσα σε μια ώρα κουβέντας και μοιράζει τις προτάσεις του ανάλογα.
SL-04652^Wren Cobble^Γυναίκα^Human^Cleric^Grave Domain^16^11^Κύριος των χαρτών^Lifeweavers^Frozen Edge^Last Hut (SET-057)^Ουδέτερη^18^175^Ritual sickle^+10^1d6+5 τέμνον^Spirit Guardians; Silence; Hold Person; Dispel Magic^-^τελετουργικό δρεπάνι; κουτί με λίπος από κάτι ανώνυμο; μια υπόσχεση, γραμμένη, με δύο μάρτυρες^Μοιράζεται φωτιά με τρεις ανθρώπους που είναι ήδη νεκροί και δεν το έχουν μάθει.^Μετράει τις λέξεις της και ξοδεύει καμιά τριανταριά τη μέρα· για τα υπόλοιπα νεύει και χειρονομεί.
SL-04678^Fenwick Vance^Άνδρας^Half-Elf^Barbarian^Path of the Zealot^7^3^Αναγνώστης καταιγίδων^Independent^Frozen Edge^Rime Station (SET-052)^Ουδέτερος^17^86^Greataxe^+7^1d12+4 τέμνον^-^-^επίδεσμοι γροθιάς σκληρυμένοι από παλιό αίμα; κουτί με λίπος από κάτι ανώνυμο; τίτλος ιδιοκτησίας για κτίριο που έχει κατεδαφιστεί^Ξεθάβει μια πόρτα που είναι θαμμένη από την τελευταία καταιγίδα.^Βρίζει συνεχώς και δεν ζητάει συγγνώμη για τίποτα.
SL-04683^Thotham Roe^Άνδρας^Goliath^Rogue^Thief^13^8^Κύριος της περιμέτρου^Independent^Frozen Edge^Break Anchorage (SET-055)^Ουδέτερος^17^116^Dagger (Sneak Attack)^+10^1d4+5 + 7d6 διατρητικό^-^-^ζευγάρι μαυρισμένα shortswords; medkit τυλιγμένο για την παγωνιά; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Μοιράζεται φωτιά με τρεις ανθρώπους που είναι ήδη νεκροί και δεν το έχουν μάθει.^Χρησιμοποιεί αντανακλαστικά τη συνθηματική των εμπόρων και πρέπει να του ζητήσεις μετάφραση.
SL-04685^Lys Sable^Γυναίκα^Human^Rogue^Soulknife^7^3^Περιπολητής περιμέτρου^Drifters^Frozen Edge^White Line (SET-058)^Εχθρική^17^63^Dagger (Sneak Attack)^+7^1d4+4 + 4d6 διατρητικό^-^-^σχοινί με κόμπους κάθε μπράτσο; δείγμα πάγου σε σφραγισμένο σωλήνα; shard με μήνυμα που δεν έχει παίξει ποτέ^Ανοίγει μονοπάτι μέσα από φρέσκο χιόνι για να περάσουν όσοι έρχονται πίσω.^Χρησιμοποιεί ναυτικούς όρους στη στεριά και αρνείται να πει πού τους έμαθε.
SL-04689^Erevan Ambry^Άνδρας^Elf^Barbarian^Path of the Berserker^9^5^Επιστάτης ανάσυρσης^Independent^Frozen Edge^White Line (SET-058)^Ουδέτερος^16^104^Greataxe^+9^1d12+5 τέμνον^-^-^greatsword με χαυλιόδοντα αγριόχοιρου; παλτό που δεν παγώνει ποτέ; ένταλμα με τη δική του περιγραφή πάνω^Ξεπαγώνει μια κλειδαριά με τα ίδια του τα χέρια αντί να τη σπάσει.^Έχει μία ιστορία που τη λέει με κάθε ευκαιρία, και είναι διαφορετική ιστορία κάθε φορά.
SL-04697^Halla Ravel^Γυναίκα^Human^Ranger^Beast Master^9^5^Επόπτης nanite^Independent^Frozen Edge^First Hut (SET-059)^Φιλική^15^88^Shortsword pair^+9^1d6+5 διατρητικό^Ensnaring Strike; Nondetection; Wind Wall; Lesser Restoration^-^σφυρίχτρα κουρδισμένη για ένα μόνο ζώο; βιβλίο καταγραφής παχών πάγου; νόμισμα στραβωμένο από βολή που δεν αυτήν πέτυχε^Ανταλλάσσει δόσεις serum με καύσιμο σε τιμή που αυτήν καταστρέφει.^Παλιό τραύμα στο σαγόνι μπερδεύει τα σύμφωνά της· μιλάει αργά για να το αντισταθμίσει και μισεί να επαναλαμβάνει.
SL-04704^Corine Zell^Γυναίκα^Human^Druid^Circle of the Moon^7^4^Αναγνώστης καταιγίδων^Guardians^Frozen Edge^Break Shelter (SET-054)^Ουδέτερη^15^63^Produce Flame^+7^1d8+4 τέμνον^Goodberry; Heat Metal; Barkskin; Moonbeam^-^σακούλι με σπόρους εξαφανισμένων χόρτων; σχοινί παγωμένο σε μόνιμο κουλούρι; πειθαρχική αναφορά, ανοιχτή ακόμα^Διαβάζει το πάχος του πάγου με τον ήχο, χτυπώντας ραβδί καθώς περπατάει.^Εκκωφαντική ένταση χωρίς ρύθμιση για εσωτερικό χώρο· αποκαλεί τους πάντες με τη δουλειά τους.
