ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00010^Junia Drayton^Γυναίκα^Human^Artificer^Artillerist^3^1/2^Νυχτερινή σκοπιά^The Otherside^The Otherside^Bound House (SET-082)^Φιλική^16^29^Steel Defender + warhammer^+5^1d8+3 τέμνον^Absorb Elements; Faerie Fire; Cure Wounds; Catapult^-^ανταλλακτική κάννη Eldritch Cannon; χρέος γραμμένο με ξένο χέρι; Guardian dog-tag που δεν είναι δικό της^Μετράει πληρωμή σε νόμισμα που δεν κόβεται εδώ και δεκαετίες.^Δίνει οδηγίες με ορόσημα που δεν υπάρχουν πια.
SL-06126^Naivara Brackwater^Γυναίκα^Elf^Barbarian^Path of the Zealot^7^3^Κοσκινιστής στάχτης^The Otherside^The Otherside^Last Reach (SET-084)^Ουδέτερη^16^73^Greatsword^+7^2d6+4 τέμνον^-^-^ρόπαλο φτιαγμένο από κέντρο ασπίδας; τρία σφραγισμένα συμβόλαια, ανοιχτά ποτέ; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Εισπράττει ένα χρέος από κάποιον που δεν ήξερε ότι το χρωστούσε.^Επαναλαμβάνει τους αριθμούς δύο φορές, συνήθεια από δουλειά που δεν κάνει πια.
SL-06128^Iados Stonebridge^Άνδρας^Tiefling^Rogue^Arcane Trickster^4^1^Αντιγραφέας καταστίχων^The Otherside^The Otherside^Third Reach (SET-080)^Ουδέτερος^14^28^Shortsword (Sneak Attack)^+5^1d6+3 + 2d6 διατρητικό^-^-^κόφτης τζαμιού και ένα κουβάρι σύρμα; κατάλογος χαρών που του οφείλονται; νόμισμα στραβωμένο από βολή που δεν αυτόν πέτυχε^Κοιμάται σε καρέκλα με το πρόσωπο στην πόρτα, ντυμένος.^Φωνή πολύ μεγαλύτερη από το σώμα του, και το απολαμβάνει.
SL-06133^Thotham Grimsby^Άνδρας^Goliath^Fighter^Battle Master^9^5^Μελετητής ουρανού^The Otherside^The Otherside^Owed Court (SET-078)^Φιλικός^20^106^Longsword^+9^1d8+5 τέμνον^-^-^ασπίδα με τρία διαφορετικά οικόσημα καρφωμένα το ένα πάνω στο άλλο; τρία σφραγισμένα συμβόλαια, ανοιχτά ποτέ; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Μετράει πληρωμή σε νόμισμα που δεν κόβεται εδώ και δεκαετίες.^Ελαφρύς τραυλισμός στα σκληρά σύμφωνα που εξαφανίζεται όταν επαναλαμβάνει κάτι που του είπαν.
SL-06141^Kildrak Larkspur^Άνδρας^Dwarf^Cleric^War Domain^11^7^Κούριερ συμβολαίων^Independent^The Otherside^Bound House (SET-082)^Εχθρικός^18^114^Ritual sickle^+9^1d6+5 τέμνον^Beacon of Hope; Aid; Guiding Bolt; Spirit Guardians^-^λίστα ονομάτων που διαβάζεται φωναχτά κάθε αυγή; χρέος γραμμένο με ξένο χέρι; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Αρνείται να πει πού γεννήθηκε και απαντάει σε όλα τα άλλα ειλικρινά.^Μιλάει σε ενεστώτα για περασμένα γεγονότα· ένα αχνό στατικό κάτω από τις λέξεις.
SL-06155^Ivar Jorvik^Άνδρας^Human^Bard^College of Dance^6^4^Γιατρός ανακούφισης^Independent^The Otherside^Third Reach (SET-080)^Ουδέτερος^16^53^Shortsword^+7^1d6+4 διατρητικό^Faerie Fire; Shatter; Invisibility; Healing Word^-^δέρμα τυμπάνου από θηρίο που έχει πια εξαφανιστεί; κατάλογος χαρών που του οφείλονται; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Προσφέρει φαγητό εντελώς συνηθισμένο και σας κοιτάει να αποφασίζετε.^Κλείνει κάθε πρόταση σαν να ζητάει άδεια.
SL-06161^Aldric Dunmore^Άνδρας^Human^Rogue^Assassin^8^4^Κλεπταποδόχος^The Otherside^The Otherside^Cinder Reach (SET-077)^Εχθρικός^15^62^Hand crossbow (Sneak Attack)^+7^1d6+4 + 4d6 διατρητικό^-^-^Veiled Lantern lockpicks; στάχτη σε φιαλίδιο με πώμα; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Διαβάζει το όνομά σας από μια σελίδα που έχει και ημερομηνία.^Κρατάει κάθε πρόταση κάτω από έξι λέξεις, πειθαρχία που επέβαλε στον εαυτό του.
SL-06169^Pippa Prendergast^Γυναίκα^Halfling^Bard^College of Valor^10^6^Τεχνικός shield^Independent^The Otherside^Last Reach (SET-084)^Ουδέτερη^16^80^Rapier^+9^1d8+5 διατρητικό^Hold Person; Dispel Magic; Major Image; Fear^-^βιβλίο με τραγούδια άλλων, χωρίς αναφορά; κατάλογος χαρών που της οφείλονται; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Μετράει πληρωμή σε νόμισμα που δεν κόβεται εδώ και δεκαετίες.^Μετράει τις λέξεις της και ξοδεύει καμιά τριανταριά τη μέρα· για τα υπόλοιπα νεύει και χειρονομεί.
SL-06179^Morg Stell^Άνδρας^Half-Orc^Wizard^School of Abjuration^14^9^Κύριος της περιμέτρου^Independent^The Otherside^Bound House (SET-082)^Φιλικός^13^117^Arcane Ray^+10^3d8 force^Misty Step; Scorching Ray; Forcecage; Teleport^-^μηχανισμός με τα τρία φεγγάρια; τρία σφραγισμένα συμβόλαια, ανοιχτά ποτέ; σπασμένη λεπίδα φυλαγμένη για την επιγραφή της^Ζητάει συγγνώμη, ειλικρινά, πριν κάνει κάτι ασυγχώρητο.^Αργος και μετρημένος· δεν υψώνει ποτέ τη φωνή του και δεν επαναλαμβάνει.
SL-06184^Rosie Nettles^Γυναίκα^Halfling^Rogue^Assassin^8^4^Ανιχνευτής^The Otherside^The Otherside^Sealed Hold (SET-075)^Ουδέτερη^15^68^Shortsword (Sneak Attack)^+7^1d6+4 + 4d6 διατρητικό^-^-^κόφτης τζαμιού και ένα κουβάρι σύρμα; χρέος γραμμένο με ξένο χέρι; κομμάτι συμβολαίου με τρεις υπογραφές και κανέναν όρο^Σας παρουσιάζει συμβόλαιο που δεν έχετε συμφωνήσει, διπλωμένο στη γραμμή της υπογραφής.^Δεν λέει ποτέ τιμή, μόνο εύρος, και σε αφήνει να ανεβάσεις μόνη τον εαυτό σου.
SL-06189^Norin Wintersby^Άνδρας^Elf^Monk^Warrior of the Elements^10^5^Γιατρός ανακούφισης^Drifters^The Otherside^Sealed Hold (SET-075)^Ουδέτερος^14^88^Quarterstaff^+9^1d8+5 θλαστικό^-^-^ζώνη-σκοινί δεμένη σε 41 κόμπους; ύφασμα ποτισμένο με κάτι που δεν στεγνώνει; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Τρίβει στάχτη από ένα κούφωμα με πραγματική βιασύνη.^Προφορά που κανείς δεν τοποθετεί, και δίνει διαφορετική καταγωγή κάθε φορά που ρωτιέται.
SL-06194^Melech Jessup^Άνδρας^Tiefling^Rogue^Thief^10^5^Κούριερ αρχείου^Independent^The Otherside^Last Reach (SET-084)^Φιλικός^15^79^Hand crossbow (Sneak Attack)^+9^1d6+5 + 5d6 διατρητικό^-^-^hand crossbow με πτυσσόμενο κοντάκι; ύφασμα ποτισμένο με κάτι που δεν στεγνώνει; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Εισπράττει ένα χρέος από κάποιον που δεν ήξερε ότι το χρωστούσε.^Τραυλίζει μόνο στην πρώτη λέξη της πρότασης και σε καμία μετά.
SL-06200^Vola Ashlow^Γυναίκα^Half-Orc^Ranger^Fey Wanderer^3^1/2^Νεοσύλλεκτος^The Otherside^The Otherside^Bound House (SET-082)^Ουδέτερη^16^26^Shortsword pair^+5^1d6+3 διατρητικό^Cure Wounds; Ensnaring Strike; Goodberry; Fog Cloud^-^μπότες με σόλα που δεν αφήνει ίχνος; ύφασμα ποτισμένο με κάτι που δεν στεγνώνει; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Επιστρέφει κάτι που δεν ξέρατε ότι είχατε χάσει.^Κοφτές καταφάσεις· χρόνια φωνάζοντας πάνω από τον άνεμο άφησαν τη φωνή της μόνιμα βραχνή.
SL-06243^Theron Halberd^Άνδρας^Half-Elf^Cleric^Trickery Domain^6^4^Μεταφορέας μεταλλεύματος^Independent^The Otherside^Third Reach (SET-080)^Ουδέτερος^17^53^Ritual sickle^+7^1d6+4 τέμνον^Silence; Healing Word; Spiritual Weapon; Cure Wounds^-^ραγισμένο field-bowl (σύμβολο Mender's Bowl); χρέος γραμμένο με ξένο χέρι; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Ρωτάει για κάποιον του party σας με ένα παλιό όνομα.^Γελάει με τα ίδια του τα αστεία έναν χτύπο πριν τα πει.
SL-06247^Vaunea Overstone^Γυναίκα^Goliath^Cleric^-^1^1/8^Θελήματα^The Otherside^The Otherside^Sealed Hold (SET-075)^Φιλική^16^9^Sacred Flame^+5^1d8+3 τέμνον^Shield of Faith; Guiding Bolt; Bless; Cure Wounds^-^φορητό βωμό που διπλώνει σε σακίδιο; στάχτη σε φιαλίδιο με πώμα; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Στέκεται πάνω από ένα πτώμα και προφανώς περιμένει να τελειώσει κάτι.^Απαντάει με παροιμίες, τις μισές από τις οποίες επινοεί.
SL-06261^Alric Larkspur^Άνδρας^Half-Elf^Monk^Warrior of Shadow^9^5^Τεχνικός κόμβων^The Otherside^The Otherside^Bound House (SET-082)^Ουδέτερος^14^85^Unarmed Strike (Flurry)^+9^4 επιθέσεις, 1d8+5 θλαστικό^-^-^μπολ που έχει χρησιμοποιηθεί ως όπλο; καθρέφτης που δείχνει το δωμάτιο ένα δευτερόλεπτο αργότερα; γράμμα που δεν στάλθηκε ποτέ^Περιμένει σε σταυροδρόμι με τη λάμπα ήδη αναμμένη για εσάς.^Σχεδόν μονότονη ομιλία· στηρίζεται εξ ολοκλήρου στην επιλογή λέξεων για να περάσει το νόημα.
SL-06268^Elka Dross^Γυναίκα^Orc^Bard^College of Glamour^6^4^Κυνηγός επικηρυγμένων^Independent^The Otherside^Sealed Hold (SET-075)^Ουδέτερη^15^48^Hand crossbow^+7^1d6+4 διατρητικό^Enhance Ability; Faerie Fire; Invisibility; Shatter^-^συστατική επιστολή για αυλή που έχει πέσει; στάχτη σε φιαλίδιο με πώμα; ένταλμα με τη δική της περιγραφή πάνω^Τρίβει στάχτη από ένα κούφωμα με πραγματική βιασύνη.^Μιλάει σχεδόν αποκλειστικά σε κατευθύνσεις και αποστάσεις· θεωρεί την ψιλοκουβέντα αποτυχημένη μετάδοση.
SL-06276^Quillion Wintersby^Άνδρας^Gnome^Bard^College of Dance^9^6^Ανιχνευτής^Drifters^The Otherside^Third Reach (SET-080)^Φιλικός^14^79^Shortsword^+9^1d6+5 διατρητικό^Dissonant Whispers; Fear; Dispel Magic; Faerie Fire^-^συστατική επιστολή για αυλή που έχει πέσει; κατάλογος χαρών που του οφείλονται; νόμισμα στραβωμένο από βολή που δεν αυτόν πέτυχε^Περιμένει σε σταυροδρόμι με τη λάμπα ήδη αναμμένη για εσάς.^Μεγάλες παύσεις πριν απαντήσει, σαν να επαληθεύει κάτι.
SL-06283^Fenn Cobble^Άνδρας^Halfling^Paladin^Oath of Glory^5^2^Περιπολητής περιμέτρου^Independent^The Otherside^Bound House (SET-082)^Ουδέτερος^20^54^Greatsword (Divine Smite)^+7^2d6+4 + 2d8 radiant^Zone of Truth; Misty Step; Aid; Shield of Faith^-^φθαρμένο από τον δρόμο oath scroll; ύφασμα ποτισμένο με κάτι που δεν στεγνώνει; ανοιχτό ποτέ γράμμα με παραλήπτη το party^Μετράει πληρωμή σε νόμισμα που δεν κόβεται εδώ και δεκαετίες.^Κλείνει κάθε πρόταση σαν να ζητάει άδεια.
SL-06287^Isolde Sunder^Γυναίκα^Human^Fighter^Eldritch Knight^7^3^Κούριερ αρχείου^The Otherside^The Otherside^Bound House (SET-082)^Φιλική^18^81^Lance (mounted)^+7^1d12+4 διατρητικό^-^-^κόρνα ρήγματος shield; ύφασμα ποτισμένο με κάτι που δεν στεγνώνει; σπασμένη λεπίδα φυλαγμένη για την επιγραφή της^Αρνείται να πει πού γεννήθηκε και απαντάει σε όλα τα άλλα ειλικρινά.^Γελάει πριν ανακοινώσει άσχημα νέα και δεν μπορεί να το σταματήσει.
SL-06289^Muri Orlow^Γυναίκα^Half-Orc^Barbarian^Path of the World Tree^3^1/2^Περαματάρης^Independent^The Otherside^Last Reach (SET-084)^Ουδέτερη^14^31^Greatsword^+5^2d6+3 τέμνον^-^-^μανδύας από δέρμα πλάσματος που δεν θα έπρεπε να υπάρχει; τρία σφραγισμένα συμβόλαια, ανοιχτά ποτέ; σελίδα σκισμένη από πολύ παλιότερο βιβλίο^Ξεχωρίζει στάχτη σε τρεις σωρούς και αρνείται να πει για τι είναι ο τρίτος.^Μιλάει δύο γλώσσες στην ίδια πρόταση και θεωρεί ότι παρακολουθείτε.
SL-06291^Orla Elmsworth^Γυναίκα^Gnome^Bard^College of Dance^7^4^Επικαλητής καταιγίδας^The Otherside^The Otherside^Third Reach (SET-080)^Ουδέτερη^14^58^Vicious Mockery^+7^1d6+4 τέμνον^Shatter; Charm Person; Suggestion; Faerie Fire^-^βιβλίο με ονόματα που κανείς δεν θα τραγουδήσει; κερί που καίει χωρίς να κοντεύει; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Ρωτάει για κάποιον του party σας με ένα παλιό όνομα.^Απαντάει με παροιμίες, τις μισές από τις οποίες επινοεί.
SL-06293^Patrin Farrow^Άνδρας^Dragonborn^Fighter^-^2^1/4^Βοηθός αρχειοφύλακα^Independent^The Otherside^Third Reach (SET-080)^Φιλικός^17^23^Halberd^+5^1d10+3 τέμνον^-^-^βαρίδια ρίψης; χρέος γραμμένο με ξένο χέρι; νόμισμα στραβωμένο από βολή που δεν αυτόν πέτυχε^Ζητάει συγγνώμη, ειλικρινά, πριν κάνει κάτι ασυγχώρητο.^Απαντάει «όχι» σε κάθε πρώτη ερώτηση αντανακλαστικά, και μετά το ξανασκέφτεται.
SL-06329^Wendel Brack^Άνδρας^Human^Bard^College of Dance^10^6^Μηχανικός shield^Independent^The Otherside^Cinder Reach (SET-077)^Ουδέτερος^15^83^Vicious Mockery^+9^1d6+5 τέμνον^Shatter; Suggestion; Charm Person; Bane^-^συστατική επιστολή για αυλή που έχει πέσει; καθρέφτης που δείχνει το δωμάτιο ένα δευτερόλεπτο αργότερα; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Ζητάει συγγνώμη από ένα δωμάτιο που είναι άδειο.^Σβήνει στο τέλος των προτάσεων και σας αφήνει να τις τελειώσετε.
SL-06340^Ash Umber^Άνδρας^Half-Orc^Bard^College of Valor^8^5^Κυνηγός επικηρυγμένων^The Otherside^The Otherside^Sealed Hold (SET-075)^Ουδέτερος^16^66^Vicious Mockery^+7^1d6+4 τέμνον^Hold Person; Shatter; Charm Person; Suggestion^-^βιβλίο με τραγούδια άλλων, χωρίς αναφορά; κατάλογος χαρών που του οφείλονται; απλήρωτη επικήρυξη για τέρας ήδη νεκρό^Στέκεται εντελώς ακίνητος καθώς κάτι μεγάλο περνάει πίσω του.^Μιλάει για το μέλλον μόνο σε υποθετικό, ποτέ σε οριστική.
SL-06341^Ulla Jessup^Γυναίκα^Half-Orc^Rogue^-^1^1/8^Βοηθός αρχειοφύλακα^The Otherside^The Otherside^Third Reach (SET-080)^Ουδέτερη^14^10^Dagger (Sneak Attack)^+5^1d4+3 + 1d6 διατρητικό^-^-^ζευγάρι μαυρισμένα shortswords; στάχτη σε φιαλίδιο με πώμα; παιδικό σχέδιο ενός αστερισμού που κανείς δεν βρίσκει^Καίει ένα συμβόλαιο και φαίνεται ευχαριστημένη.^Μιλάει με τον ρυθμό εκπαιδευτή ακόμα και όταν συζητάει για το δείπνο.
SL-06360^Torbera Deepwell^Γυναίκα^Dwarf^Rogue^Arcane Trickster^15^9^Κύριος της περιμέτρου^Independent^The Otherside^Third Reach (SET-080)^Ουδέτερη^18^149^Hand crossbow (Sneak Attack)^+10^1d6+5 + 8d6 διατρητικό^-^-^τράπουλα σημαδεμένη, και μάλιστα άσχημα; στάχτη σε φιαλίδιο με πώμα; πορτρέτο κάποιου που το party θα συναντήσει αργότερα^Ζητάει συγγνώμη, ειλικρινά, πριν κάνει κάτι ασυγχώρητο.^Επαναλαμβάνει χαρούμενα κουτσομπολιά ως γεγονότα και διορθώνεται αργότερα, δημόσια.
SL-06372^Rhoda Longbarrow^Γυναίκα^Human^Druid^Circle of the Moon^6^4^Φύλακας των τραγουδιών^The Otherside^The Otherside^Sealed Hold (SET-075)^Ουδέτερη^17^57^Produce Flame^+7^1d8+4 τέμνον^Barkskin; Goodberry; Entangle; Pass Without Trace^-^κέρατο ελαφιού σκαλισμένο με σεληνιακό ημερολόγιο; ύφασμα ποτισμένο με κάτι που δεν στεγνώνει; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Περιμένει σε σταυροδρόμι με τη λάμπα ήδη αναμμένη για εσάς.^Χρησιμοποιεί ιατρικούς όρους για τα πάντα, ακόμα και για συναισθηματικές καταστάσεις.
SL-06383^Kallista Mourn^Γυναίκα^Tiefling^Monk^Warrior of the Open Hand^9^5^Καπετάνιος route^The Otherside^The Otherside^Sealed Hold (SET-075)^Ουδέτερη^14^79^Shortsword^+9^1d6+5 διατρητικό^-^-^μπολ που έχει χρησιμοποιηθεί ως όπλο; κερί που καίει χωρίς να κοντεύει; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Στέκεται εντελώς ακίνητη καθώς κάτι μεγάλο περνάει πίσω της.^Διακόπτει για να διορθώσει τακτικές λεπτομέρειες σε ιστορίες άλλων.
SL-06392^Damaia Oakhollow^Γυναίκα^Tiefling^Barbarian^Path of the Zealot^5^2^Φύλακας του περάσματος^The Otherside^The Otherside^Sealed Hold (SET-075)^Φιλική^16^60^Greatsword^+7^2d6+4 τέμνον^-^-^greatsword με χαυλιόδοντα αγριόχοιρου; ύφασμα ποτισμένο με κάτι που δεν στεγνώνει; διαταγές που επέλεξε να μην ακολουθήσει^Σας παρουσιάζει συμβόλαιο που δεν έχετε συμφωνήσει, διπλωμένο στη γραμμή της υπογραφής.^Βραχνιάζει μέσα σε μια ώρα κουβέντας και μοιράζει τις προτάσεις της ανάλογα.
SL-06395^Dial Ravensmere^Άνδρας^Awakened Construct^Warlock^The Celestial^5^3^Λοχίας τείχους^Independent^The Otherside^Cinder Reach (SET-077)^Φιλικός^15^55^Pact blade^+7^1d8+4 τέμνον^Invisibility; Armor of Agathys; Dissonant Whispers; Arms of Hadar^-^φανάρι από καπνισμένο γυαλί; καθρέφτης που δείχνει το δωμάτιο ένα δευτερόλεπτο αργότερα; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Ήδη καθισμένος στο τραπέζι σας όταν γυρίζετε, με ένα δεύτερο ποτό παραγγελμένο για εσάς.^Σταματάει για να διαλέξει ανάμεσα σε δύο λέξεις και πάντα παίρνει την πιο ωμή.
SL-06410^Isolde Vardenfell^Γυναίκα^Human^Rogue^Assassin^15^9^Σφραγιστής των scars^Drifters^The Otherside^Third Reach (SET-080)^Φιλική^17^139^Hand crossbow (Sneak Attack)^+10^1d6+5 + 8d6 διατρητικό^-^-^σχοινί με κόμπους κάθε μπράτσο; ύφασμα ποτισμένο με κάτι που δεν στεγνώνει; διαταγές που επέλεξε να μην ακολουθήσει^Τρίβει στάχτη από ένα κούφωμα με πραγματική βιασύνη.^Μετράει ως το τρία ψιθυριστά πριν απαντήσει σε κάτι δύσκολο.
SL-06411^Nessa Barrow^Γυναίκα^Human^Druid^Circle of the Sea^5^3^Καπετάνιος σχοινιών^Independent^The Otherside^Cinder Reach (SET-077)^Φιλική^16^49^Starry Form (The Long Shot)^+7^1d8+4 radiant^Pass Without Trace; Faerie Fire; Spike Growth; Thunderwave^-^βάζο με χώμα από τόπο που δεν υπάρχει πια; τρία σφραγισμένα συμβόλαια, ανοιχτά ποτέ; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Ρωτάει για κάποιον του party σας με ένα παλιό όνομα.^Απαντάει επαναλαμβάνοντας την ερώτηση, για να κερδίσει χρόνο.
SL-06422^Ishka Stallard^Γυναίκα^Orc^Fighter^-^1^1/8^Βοηθός ταβέρνας^The Otherside^The Otherside^Last Reach (SET-084)^Φιλική^17^13^Longbow^+5^1d8+3 διατρητικό^-^-^βαρίδια ρίψης; καθρέφτης που δείχνει το δωμάτιο ένα δευτερόλεπτο αργότερα; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Ξεχωρίζει στάχτη σε τρεις σωρούς και αρνείται να πει για τι είναι ο τρίτος.^Μιλάει στο έδαφος αντί για τα πρόσωπα, και σηκώνει βλέμμα μόνο όταν απειληθεί.
SL-06433^Sable Harrow^Γυναίκα^Human^Cleric^Life Domain^8^5^Υπάλληλος επικηρύξεων^Independent^The Otherside^Sealed Hold (SET-075)^Ουδέτερη^17^74^Sacred Flame^+7^1d8+4 τέμνον^Lesser Restoration; Bless; Spiritual Weapon; Hold Person^-^ραγισμένο field-bowl (σύμβολο Mender's Bowl); καθρέφτης που δείχνει το δωμάτιο ένα δευτερόλεπτο αργότερα; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Στέκεται εντελώς ακίνητη καθώς κάτι μεγάλο περνάει πίσω της.^Παραθέτει γραφές με ακρίβεια και τις εφαρμόζει λάθος, χαρούμενη.
SL-06455^Sharka Tallowmere^Γυναίκα^Half-Orc^Warlock^The Archfey^3^1/2^Ζωγράφος πινακίδων^The Otherside^The Otherside^Bound House (SET-082)^Ουδέτερη^14^30^Pact blade^+5^1d8+3 τέμνον^Arms of Hadar; Hex; Dissonant Whispers; Charm Person^-^μενταγιόν με στάχτινο στέμμα; κατάλογος χαρών που της οφείλονται; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Μετράει πληρωμή σε νόμισμα που δεν κόβεται εδώ και δεκαετίες.^Σβήνει στο τέλος των προτάσεων και σας αφήνει να τις τελειώσετε.
SL-06457^Waywocket Vardenfell^Γυναίκα^Gnome^Artificer^Artillerist^4^1^Εκπαιδευόμενος scout^The Otherside^The Otherside^Cinder Reach (SET-077)^Φιλική^16^38^Thunder Gauntlets^+5^1d8+3 θλαστικό^Faerie Fire; Cure Wounds; Catapult; Absorb Elements^-^ρολό εργαλείων πεδίου; ύφασμα ποτισμένο με κάτι που δεν στεγνώνει; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Τρίβει στάχτη από ένα κούφωμα με πραγματική βιασύνη.^Χρησιμοποιεί λόγια γραμματική και χυδαίο λεξιλόγιο στην ίδια ανάσα.
SL-06460^Heskan Lock^Άνδρας^Dragonborn^Warlock^The Celestial^15^10^Αρχιεκτιμητής^Independent^The Otherside^Last Reach (SET-084)^Εχθρικός^15^158^Eldritch Blast^+10^3 δέσμες, 1d10+5 force η καθεμία^Counterspell; Summon Fiend; Power Word Stun; Darkness^-^φανάρι από καπνισμένο γυαλί; κερί που καίει χωρίς να κοντεύει; απόδειξη θανάτου που δεν έχει συμβεί ακόμα^Ζητάει συγγνώμη, ειλικρινά, πριν κάνει κάτι ασυγχώρητο.^Χρησιμοποιεί ναυτικούς όρους στη στεριά και αρνείται να πει πού τους έμαθε.
SL-06472^Volen Draye^Γυναίκα^Half-Orc^Wizard^-^1^1/8^Φροντιστής σκύλων^The Otherside^The Otherside^Third Reach (SET-080)^Ουδέτερη^11^7^Arcane Ray^+5^1d8 force^Shield; Detect Magic; Sleep; Magic Missile^-^δανεικό spellbook με τις σημειώσεις κάποιου άλλου; κατάλογος χαρών που της οφείλονται; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Μετράει πληρωμή σε νόμισμα που δεν κόβεται εδώ και δεκαετίες.^Το γέλιο της έρχεται καθυστερημένα και δεν ταιριάζει με αυτό που ειπώθηκε.
SL-06473^Nyssa Vexley^Γυναίκα^Human^Fighter^Battle Master^10^5^Επιστάτης ορυχείου^The Otherside^The Otherside^Third Reach (SET-080)^Ουδέτερη^19^112^Longbow^+9^1d8+5 διατρητικό^-^-^βαρίδια ρίψης; πρόσκληση χωρίς ημερομηνία; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Κρατάει κατάστιχο χαρών με γραφικό χαρακτήρα που δεν είναι δικός της.^Μιλάει γρήγορα όταν λέει ψέματα και αργά όταν λέει αλήθεια, και το ξέρει.
SL-06475^Leucis Ironvane^Άνδρας^Tiefling^Fighter^Eldritch Knight^3^1/2^Καθαριστής τείχους^The Otherside^The Otherside^Sealed Hold (SET-075)^Φιλικός^19^33^Longsword^+5^1d8+3 τέμνον^-^-^κόρνα ρήγματος shield; κατάλογος χαρών που του οφείλονται; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Τρίβει στάχτη από ένα κούφωμα με πραγματική βιασύνη.^Δεν μπορεί να ψιθυρίσει· ο ψίθυρός του ακούγεται πιο μακριά από την κανονική του φωνή.
SL-06491^Rosie Flint^Γυναίκα^Halfling^Monk^Warrior of Shadow^17^11^Αρχιεκτιμητής^Independent^The Otherside^Bound House (SET-082)^Ουδέτερη^17^180^Shortsword^+11^1d6+5 διατρητικό^-^-^ραβδί φθαρμένο σε μύτη από τη μία άκρη; καθρέφτης που δείχνει το δωμάτιο ένα δευτερόλεπτο αργότερα; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Ζητάει συγγνώμη από ένα δωμάτιο που είναι άδειο.^Έχει τη συνήθεια να επαναλαμβάνει το όνομά σου μέσα στην κουβέντα, χωρίς λόγο.
SL-06493^Serah Jorvik^Γυναίκα^Human^Fighter^Battle Master^5^2^Πιλότος πάγου^Independent^The Otherside^Third Reach (SET-080)^Εχθρική^18^55^Longbow^+7^1d8+4 διατρητικό^-^-^θώρακας επισκευασμένος στο πεδίο; πρόσκληση χωρίς ημερομηνία; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Μετράει πληρωμή σε νόμισμα που δεν κόβεται εδώ και δεκαετίες.^Το γέλιο της έρχεται καθυστερημένα και δεν ταιριάζει με αυτό που ειπώθηκε.
SL-06501^Faelar Varsk^Άνδρας^Elf^Wizard^School of Abjuration^9^6^Μελετητής ουρανού^The Otherside^The Otherside^Bound House (SET-082)^Φιλικός^12^70^Ray of Frost^+9^2d8 cold^Detect Magic; Hypnotic Pattern; Misty Step; Fireball^-^spellbook με δικές του σημειώσεις; πρόσκληση χωρίς ημερομηνία; shard με μήνυμα που δεν έχει παίξει ποτέ^Ρωτάει για κάποιον του party σας με ένα παλιό όνομα.^Σταματάει για να διαλέξει ανάμεσα σε δύο λέξεις και πάντα παίρνει την πιο ωμή.
SL-06513^Tessy Longstride^Γυναίκα^Halfling^Rogue^Thief^8^4^Κούριερ αρχείου^Drifters^The Otherside^Sealed Hold (SET-075)^Ουδέτερη^15^59^Shortsword (Sneak Attack)^+7^1d6+4 + 4d6 διατρητικό^-^-^σχοινί με κόμπους κάθε μπράτσο; κατάλογος χαρών που της οφείλονται; νόμισμα στραβωμένο από βολή που δεν αυτήν πέτυχε^Στην άκρη του φωτός της φωτιάς, περιμένει πρόσκληση και δεν τη ζητάει ποτέ.^Μιλάει σε ενεστώτα για περασμένα γεγονότα· ένα αχνό στατικό κάτω από τις λέξεις.
