ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00023^Hana Jessup^Γυναίκα^Human^Sorcerer^Draconic Sorcery^10^6^Επικαλητής καταιγίδας^Wilds Circles^Wyldermoore^Mourn Hollow (SET-043)^Ουδέτερη^12^74^Ray of Frost^+9^2d8 cold^Magic Missile; Twinned Haste; Misty Step; Fireball^-^ουλή που σχηματίζει αστερισμό; δεμάτι αποξηραμένα βότανα δεμένα με κόκκινη κλωστή; ένταλμα με τη δική της περιγραφή πάνω^Κουβαλάει ένα άδειο φέρετρο προς τη γραμμή των δέντρων, μόνη.^Αβίαστη και υπερβολικά ευγενικη· διατυπώνει κάθε απειλή ως ερώτηση.
SL-05300^Nolka Lock^Γυναίκα^Orc^Fighter^Champion^3^1/2^Νερουλάς^Wyldermoore Village^Wyldermoore^Bell Hollow (SET-041)^Φιλική^19^29^Longbow^+5^1d8+3 διατρητικό^-^-^βραχιόλι που σταματάει λεπίδα και το δείχνει; πέτρα παρμένη από τάφο και μη επιστραμμένη; κλειδί χωρίς κλειδαριά^Παρακολουθεί ένα σπίτι που δεν έχει κατοικηθεί εδώ και χρόνια.^Υπερπροφέρει κάθε λέξη, έχοντας μάθει τη γλώσσα αργά και τυπικά.
SL-05303^Tavia Tenbury^Γυναίκα^Half-Elf^Paladin^Oath of Vengeance^10^5^Ληστής^Wilds Circles^Wyldermoore^Wither Barrow (SET-047)^Εχθρική^18^114^Warhammer (Divine Smite)^+9^1d8+5 + 2d8 radiant^Crusader's Mantle; Aura of Vitality; Magic Weapon; Cure Wounds^-^γάντι που ανήκε σε κάποιον άλλο; πέτρα παρμένη από τάφο και μη επιστραμμένη; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Σας ζητάει, πολύ ευγενικά, να φύγετε πριν σκοτεινιάσει, χωρίς να πει τι γίνεται μετά.^Μιλάει αρκετά σιγά ώστε να σκύβει ο κόσμος, που είναι όλο το νόημα.
SL-05316^Hana Karrow^Γυναίκα^Human^Fighter^-^2^1/4^Μαθητευόμενος εισπράκτορα^Wyldermoore Village^Wyldermoore^Willow Hollow (SET-038)^Ουδέτερη^17^25^Halberd^+5^1d10+3 τέμνον^-^-^Guardian halberd; σκισμένη σελίδα από κατάστιχο τάφων; ένταλμα με τη δική της περιγραφή πάνω^Επισκευάζει έναν φράχτη από τη λάθος πλευρά του.^Μιλάει σε πληθυντικό για τη δουλειά της, αν και δουλεύει μόνη.
SL-05320^Casimir Harrow^Άνδρας^Human^Warlock^-^2^1/4^Μαθητευόμενος σιδεράς^Independent^Wyldermoore^Bell Hollow (SET-041)^Ουδέτερος^14^17^Eldritch Blast^+5^1 δέσμες, 1d10+3 force η καθεμία^Charm Person; Armor of Agathys; Dissonant Whispers; Hex^-^νεφρίτινο νόμισμα (σήμα Lord); κερί φυλαγμένο για την Leafwilt 28; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Σε έναν τάφο χωρίς σήμανση, έχοντας προφανώς σταθεί εκεί ώρες.^Δεν λέει ποτέ αντίο· οι κουβέντες απλώς σταματούν όταν το αποφασίσει.
SL-05330^Andry Windrell^Γυναίκα^Halfling^Wizard^-^1^1/8^Περαματάρης^Independent^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερη^13^9^Arcane Ray^+5^1d8 force^Grease; Shield; Sleep; Magic Missile^-^θήκη με 5 scrolls; κερί φυλαγμένο για την Leafwilt 28; shard με μήνυμα που δεν έχει παίξει ποτέ^Σε έναν τάφο χωρίς σήμανση, έχοντας προφανώς σταθεί εκεί ώρες.^Παλιό τραύμα στο σαγόνι μπερδεύει τα σύμφωνά της· μιλάει αργά για να το αντισταθμίσει και μισεί να επαναλαμβάνει.
SL-05338^Isolde Flint^Γυναίκα^Human^Ranger^Beast Master^13^8^Έφορος shield^Independent^Wyldermoore^Bell Barrow (SET-040)^Φιλική^18^129^Shortsword pair^+10^1d6+5 διατρητικό^Steel Wind Strike; Lesser Restoration; Lightning Arrow; Spike Growth^-^μπότες με σόλα που δεν αφήνει ίχνος; παιδικό παπούτσι, φυλαγμένο; ανοιχτό ποτέ γράμμα με παραλήπτη το party^Κουβαλάει νερό από ένα πηγάδι που το χωριό έπαψε να χρησιμοποιεί.^Έχει τη συνήθεια να επαναλαμβάνει το όνομά σου μέσα στην κουβέντα, χωρίς λόγο.
SL-05342^Thessaly Ferrow^Γυναίκα^Elf^Fighter^-^2^1/4^Νυχτερινή σκοπιά^Wyldermoore Village^Wyldermoore^Grave Green (SET-044)^Εχθρική^19^20^Longbow^+5^1d8+3 διατρητικό^-^-^ασπίδα με τρία διαφορετικά οικόσημα καρφωμένα το ένα πάνω στο άλλο; παιδικό παπούτσι, φυλαγμένο; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Επισκευάζει έναν φράχτη από τη λάθος πλευρά του.^Γρήγορη, υπερδιεγερμένη ομιλία· διακόπτει τον εαυτό της με διορθώσεις και παρενθέσεις.
SL-05348^Vayne Stonebridge^Άνδρας^Half-Elf^Warlock^The Great Old One^5^3^Κυνηγός επικηρυγμένων^Wyldermoore Village^Wyldermoore^Bell Hollow (SET-041)^Φιλικός^14^55^Eldritch Blast^+7^2 δέσμες, 1d10+4 force η καθεμία^Darkness; Shatter; Charm Person; Misty Step^-^περγαμηνή συμβολαίου με άθικτη σφραγίδα Lord; λίστα σπιτιών που πρέπει να ελεγχθούν πριν σκοτεινιάσει; ένταλμα με τη δική του περιγραφή πάνω^Αφήνει ένα κερί στο περβάζι και αρνείται να εξηγήσει για ποια νύχτα είναι.^Μιλάει αρκετά σιγά ώστε να σκύβει ο κόσμος, που είναι όλο το νόημα.
SL-05350^Vola Northwind^Γυναίκα^Half-Orc^Monk^Warrior of the Elements^5^2^Αναγνώστης καταιγίδων^Wilds Circles^Wyldermoore^Willow Hollow (SET-038)^Ουδέτερη^15^43^Quarterstaff^+7^1d8+4 θλαστικό^-^-^σιδερόδετα σανδάλια, τρύπια από τη χρήση; ένα όνομα που δεν θα το πει φωναχτά; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Επισκευάζει έναν φράχτη από τη λάθος πλευρά του.^Μιλάει για τον εαυτό της σε τρίτο πρόσωπο όταν συζητάει τη δουλειά.
SL-05354^Nyssa Netherby^Γυναίκα^Human^Rogue^Assassin^8^4^Επιμελητής καραβανιού^Wilds Circles^Wyldermoore^Grave Green (SET-044)^Φιλική^16^64^Shortsword (Sneak Attack)^+7^1d6+4 + 4d6 διατρητικό^-^-^μάσκα πιο πολύ μπαλωμένη παρά φορεμένη; κούκλα ραμμένη από τρία διαφορετικά υφάσματα; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Περπατάει τη γραμμή των δέντρων το σούρουπο, μετρώντας κάτι ψιθυριστά.^Σβήνει στο τέλος των προτάσεων και σας αφήνει να τις τελειώσετε.
SL-05356^Bimpnottin Crane^Γυναίκα^Gnome^Ranger^-^2^1/4^Καθαριστής τείχους^Independent^Wyldermoore^Grave Green (SET-044)^Φιλική^15^17^Hand crossbow^+5^1d6+3 διατρητικό^Cure Wounds; Fog Cloud; Goodberry; Hunter's Mark^-^χάρτης πηγών νερού, ενημερωμένος κάθε βδομάδα; κερί φυλαγμένο για την Leafwilt 28; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Παρακολουθεί ένα σπίτι που δεν έχει κατοικηθεί εδώ και χρόνια.^Ελαφρύς τραυλισμός στα σκληρά σύμφωνα που εξαφανίζεται όταν επαναλαμβάνει κάτι που της είπαν.
SL-05369^Brand Stell^Άνδρας^Awakened Construct^Barbarian^Path of the World Tree^3^1/2^Μαθητευόμενος κηροπλάστη^Wyldermoore Village^Wyldermoore^Bell Hollow (SET-041)^Φιλικός^15^34^Greataxe^+5^1d12+3 τέμνον^-^-^τσεκούρι με χαραγμένο όνομα στο στειλιάρι, όχι το δικό του; ένα όνομα που δεν θα το πει φωναχτά; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Ρωτάει αν συναντήσατε κανέναν στον δρόμο, και χλομιάζει με την απάντηση.^Επαναλαμβάνει τους αριθμούς δύο φορές, συνήθεια από δουλειά που δεν κάνει πια.
SL-05373^Medrash Yarrow^Άνδρας^Dragonborn^Barbarian^Path of the Berserker^3^1/2^Σταβλίτης^Wyldermoore Village^Wyldermoore^Wither Barrow (SET-047)^Φιλικός^16^32^Greataxe^+5^1d12+3 τέμνον^-^-^τσεκούρι με χαραγμένο όνομα στο στειλιάρι, όχι το δικό του; παιδικό παπούτσι, φυλαγμένο; κονσέρβα με μια εξομολόγηση χαραγμένη μέσα^Αφήνει ένα κερί στο περβάζι και αρνείται να εξηγήσει για ποια νύχτα είναι.^Μιλάει γρήγορα όταν λέει ψέματα και αργά όταν λέει αλήθεια, και το ξέρει.
SL-05377^Petra Harrow^Γυναίκα^Human^Rogue^Thief^3^1/2^Περαματάρης^Wilds Circles^Wyldermoore^Grave Green (SET-044)^Εχθρική^16^21^Hand crossbow (Sneak Attack)^+5^1d6+3 + 2d6 διατρητικό^-^-^μάσκα πιο πολύ μπαλωμένη παρά φορεμένη; πέτρα παρμένη από τάφο και μη επιστραμμένη; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Φυλάει ένα χωράφι κρατώντας όπλο που φανερά δεν ξέρει να πιάσει.^Σβήνει στο τέλος των προτάσεων και σας αφήνει να τις τελειώσετε.
SL-05383^Tessa Hollowmere^Γυναίκα^Half-Elf^Monk^Warrior of Mercy^6^3^Καπετάνιος route^Wilds Circles^Wyldermoore^Grave Green (SET-044)^Εχθρική^14^56^Quarterstaff^+7^1d8+4 θλαστικό^-^-^κορδόνι με κόμπους προσευχής, αρκετοί καμένοι; πέτρα παρμένη από τάφο και μη επιστραμμένη; σύμβολο ενός Circle που δεν συνεδριάζει πια^Αφήνει ένα κερί στο περβάζι και αρνείται να εξηγήσει για ποια νύχτα είναι.^Απευθύνεται σε ομάδες και όχι σε άτομα, ακόμα κι όταν είστε ένας.
SL-05391^Ghor Quenby^Άνδρας^Orc^Barbarian^Path of the Wild Heart^7^3^Λαθρέμπορος^Wilds Circles^Wyldermoore^Willow Hollow (SET-038)^Εχθρικός^15^77^Handaxe pair^+7^1d6+4 τέμνον^-^-^επίδεσμοι γροθιάς σκληρυμένοι από παλιό αίμα; παιδικό παπούτσι, φυλαγμένο; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Περπατάει τη γραμμή των δέντρων το σούρουπο, μετρώντας κάτι ψιθυριστά.^Μιλάει την παλιά διάλεκτο της κοιλάδας που τρία μόνο χωριά κρατούν ακόμα.
SL-05397^Anakis Thistlewood^Γυναίκα^Tiefling^Fighter^Champion^9^5^Αξιωματικός σημάτων^Wilds Circles^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερη^20^102^Longsword^+9^1d8+5 τέμνον^-^-^κόρνα ρήγματος shield; πέτρα παρμένη από τάφο και μη επιστραμμένη; παιδικό γράμμα με παραλήπτη κάποιον του party^Αρνείται να περάσει μια γραμμή από αλάτι, και την παρακάμπτει.^Απαντάει «όχι» σε κάθε πρώτη ερώτηση αντανακλαστικά, και μετά το ξανασκέφτεται.
SL-05404^Etch Ashby^Γυναίκα^Awakened Construct^Artificer^-^2^1/4^Φύλακας κελαριού^Wilds Circles^Wyldermoore^Grave Green (SET-044)^Εχθρική^16^20^Thunder Gauntlets^+5^1d8+3 θλαστικό^Catapult; Faerie Fire; Cure Wounds; Detect Magic^-^ρολό εργαλείων πεδίου; παιδικό παπούτσι, φυλαγμένο; σπασμένη λεπίδα φυλαγμένη για την επιγραφή της^Κρεμάει κάτι σε πάσσαλο φράχτη που το χωριό προσπερνάει χωρίς να το κοιτάξει.^Κλείνει κάθε πρόταση σαν να ζητάει άδεια.
SL-05409^Ilya Thistlewood^Γυναίκα^Elf^Druid^Circle of the Land^14^9^Διοικητής τείχους^Wyldermoore Village^Wyldermoore^Wither Barrow (SET-047)^Φιλική^16^151^Quarterstaff^+10^1d8+5 θλαστικό^Spike Growth; Reverse Gravity; Wind Wall; Heat Metal^-^σακούλι σπόρων που κανείς δεν αναγνωρίζει; κούκλα ραμμένη από τρία διαφορετικά υφάσματα; κλειδί χωρίς κλειδαριά^Σας δίνει ένα σχέδιο πριν καν συστηθείτε· είναι σχέδιο εσάς, από πίσω.^Δεν μπορεί να ψιθυρίσει· ο ψίθυρός της ακούγεται πιο μακριά από την κανονική της φωνή.
SL-05416^Drenn Northwind^Άνδρας^Half-Orc^Sorcerer^Aberrant Sorcery^5^3^Μεταφορέας serum^Independent^Wyldermoore^Bell Hollow (SET-041)^Φιλικός^12^47^Fire Bolt^+7^210 fire^Scorching Ray; Hold Person; Chromatic Orb; Shatter^-^ασταθές focus που βουίζει κοντά σε shields; κερί φυλαγμένο για την Leafwilt 28; πορτρέτο κάποιου που το party θα συναντήσει αργότερα^Επισκευάζει έναν φράχτη από τη λάθος πλευρά του.^Μιλάει για το μέλλον μόνο σε υποθετικό, ποτέ σε οριστική.
SL-05434^Aldric Dane^Άνδρας^Human^Artificer^Artillerist^5^2^Μηχανικός shield^Wyldermoore Village^Wyldermoore^Bell Barrow (SET-040)^Φιλικός^18^56^Thunder Gauntlets^+7^1d8+4 θλαστικό^Detect Magic; Shield; Catapult; Enhance Ability^-^ανταλλακτική κάννη Eldritch Cannon; παιδικό παπούτσι, φυλαγμένο; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Περιμένει να περάσει η βροχή σε ένα κατώφλι αντί να δεχτεί καταφύγιο.^Βραχνιάζει μέσα σε μια ώρα κουβέντας και μοιράζει τις προτάσεις του ανάλογα.
SL-05458^Pandjed Orlow^Άνδρας^Dragonborn^Sorcerer^Clockwork Sorcery^5^3^Τοπογράφος routes^Wilds Circles^Wyldermoore^Bell Hollow (SET-041)^Εχθρικός^12^39^Ray of Frost^+7^2d8 cold^Misty Step; Hold Person; Mirror Image; Magic Missile^-^ασταθές focus που βουίζει κοντά σε shields; παιδικό παπούτσι, φυλαγμένο; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Κουβαλάει ένα άδειο φέρετρο προς τη γραμμή των δέντρων, μόνος.^Φωνή πολύ μεγαλύτερη από το σώμα του, και το απολαμβάνει.
SL-05463^Bram Westerly^Άνδρας^Human^Paladin^Oath of Vengeance^10^5^Επιστάτης ορυχείου^Independent^Wyldermoore^Grave Green (SET-044)^Εχθρικός^18^108^Longsword (Divine Smite)^+9^1d8+5 + 2d8 radiant^Shield of Faith; Cure Wounds; Misty Step; Haste^-^όρκος ξαναγραμμένος με το ίδιο του το χέρι; δεμάτι αποξηραμένα βότανα δεμένα με κόκκινη κλωστή; τίτλος ιδιοκτησίας για κτίριο που έχει κατεδαφιστεί^Σημαδεύει πόρτες με κιμωλία πριν το σούρουπο, σπίτι-σπίτι.^Μιλάει σχεδόν αποκλειστικά σε κατευθύνσεις και αποστάσεις· θεωρεί την ψιλοκουβέντα αποτυχημένη μετάδοση.
SL-05488^Merric Dane^Άνδρας^Halfling^Rogue^-^2^1/4^Αρχάριος γιατρός^Wilds Circles^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερος^14^16^Shortsword (Sneak Attack)^+5^1d6+3 + 1d6 διατρητικό^-^-^σετ έξι πανομοιότυπων κλειδιών, ένα από τα οποία δουλεύει; κερί φυλαγμένο για την Leafwilt 28; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Αρνείται να περάσει μια γραμμή από αλάτι, και την παρακάμπτει.^Μιλάει ελάχιστα· όταν το κάνει, η φωνή είναι πιο νεανική απ' ό,τι περιμένατε και ενοχλείται που το προσέξατε.
SL-05495^Orias Greave^Άνδρας^Tiefling^Artificer^Armorer^4^1^Καθαριστής κόμβων^Wyldermoore Village^Wyldermoore^Grave Green (SET-044)^Φιλικός^16^39^Thunder Gauntlets^+5^1d8+3 θλαστικό^Cure Wounds; Detect Magic; Catapult; Absorb Elements^-^ανταλλακτική κάννη Eldritch Cannon; λίστα σπιτιών που πρέπει να ελεγχθούν πριν σκοτεινιάσει; μια τούφα μαλλιά σε διπλωμένο χαρτί^Επισκευάζει έναν φράχτη από τη λάθος πλευρά του.^Μιλάει σε πληθυντικό για τη δουλειά του, αν και δουλεύει μόνος.
SL-05504^Eirik Farrow^Άνδρας^Goliath^Rogue^-^2^1/4^Μάγειρας καταυλισμού^Independent^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερος^15^15^Dagger (Sneak Attack)^+5^1d4+3 + 1d6 διατρητικό^-^-^Veiled Lantern lockpicks; ένα όνομα που δεν θα το πει φωναχτά; σύμβολο ενός Circle που δεν συνεδριάζει πια^Γυρίζει από τον βάλτο χωρίς τίποτα και τον συγχαίρουν γι' αυτό.^Μιλάει σχεδόν αποκλειστικά σε κατευθύνσεις και αποστάσεις· θεωρεί την ψιλοκουβέντα αποτυχημένη μετάδοση.
SL-05507^Vondar Renn^Άνδρας^Dwarf^Bard^-^2^1/4^Μαθητευόμενος κηροπλάστη^Wilds Circles^Wyldermoore^Willow Hollow (SET-038)^Φιλικός^14^16^Hand crossbow^+5^1d6+3 διατρητικό^Faerie Fire; Dissonant Whispers; Bane; Healing Word^-^συστατική επιστολή για αυλή που έχει πέσει; λίστα σπιτιών που πρέπει να ελεγχθούν πριν σκοτεινιάσει; σύμβολο ενός Circle που δεν συνεδριάζει πια^Παρακολουθεί ένα σπίτι που δεν έχει κατοικηθεί εδώ και χρόνια.^Μιλάει αρκετά σιγά ώστε να σκύβει ο κόσμος, που είναι όλο το νόημα.
SL-05516^Vistra Longstride^Γυναίκα^Dwarf^Warlock^The Archfey^10^6^Επικαλητής καταιγίδας^Wilds Circles^Wyldermoore^Grave Green (SET-044)^Φιλική^15^108^Eldritch Blast^+9^2 δέσμες, 1d10+5 force η καθεμία^Shatter; Arms of Hadar; Dissonant Whispers; Hold Person^-^λίστα πραγμάτων που δεν επιτρέπεται να πει φωναχτά; κούκλα ραμμένη από τρία διαφορετικά υφάσματα; παιδικό σχέδιο ενός αστερισμού που κανείς δεν βρίσκει^Θάβει ένα νεκρό ζώο με περισσότερη τελετουργία απ' όση φαίνεται δικαιολογημένη.^Σταματάει να μιλάει εντελώς όταν μπαίνει κάποιος άλλος και ξεκινάει πάλι όταν φύγει.
SL-05525^Ohra Ferrow^Γυναίκα^Orc^Cleric^Light Domain^8^5^Χειριστής θηρίων^Independent^Wyldermoore^Still Hollow (SET-039)^Εχθρική^18^74^Mace^+7^1d6+4 θλαστικό^Lesser Restoration; Shield of Faith; Guiding Bolt; Healing Word^-^λίστα ονομάτων που διαβάζεται φωναχτά κάθε αυγή; σκισμένη σελίδα από κατάστιχο τάφων; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Μαθαίνει σε ένα παιδί ένα ποιηματάκι που είναι σαφώς προειδοποίηση.^Δεν μπορεί να πει αριθμό χωρίς να πει και τι αριθμεί.
SL-05531^Onno^Άνδρας^Awakened Construct^Ranger^Fey Wanderer^3^1/2^Καθαριστής κόμβων^Drifters^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερος^15^26^Longbow^+5^1d8+3 διατρητικό^Fog Cloud; Ensnaring Strike; Goodberry; Cure Wounds^-^nightglass δοκιμασμένο με δεμένα μάτια; ένα όνομα που δεν θα το πει φωναχτά; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Θάβει ένα νεκρό ζώο με περισσότερη τελετουργία απ' όση φαίνεται δικαιολογημένη.^Μιλάει αρκετά σιγά ώστε να σκύβει ο κόσμος, που είναι όλο το νόημα.
SL-05535^Galinndan Brackwater^Άνδρας^Elf^Rogue^Soulknife^5^2^Φύλακας των τραγουδιών^Independent^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερος^15^44^Dagger (Sneak Attack)^+7^1d4+4 + 3d6 διατρητικό^-^-^σετ έξι πανομοιότυπων κλειδιών, ένα από τα οποία δουλεύει; πέτρα παρμένη από τάφο και μη επιστραμμένη; γράμμα που δεν στάλθηκε ποτέ^Θάβει ένα νεκρό ζώο με περισσότερη τελετουργία απ' όση φαίνεται δικαιολογημένη.^Μιλάει την παλιά διάλεκτο της κοιλάδας που τρία μόνο χωριά κρατούν ακόμα.
SL-05547^Nyx Ashby^Γυναίκα^Tiefling^Barbarian^Path of the Zealot^13^8^Αρχηγός συντεχνίας^Wyldermoore Village^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερη^17^148^Greatsword^+10^2d6+5 τέμνον^-^-^επίδεσμοι γροθιάς σκληρυμένοι από παλιό αίμα; ένα όνομα που δεν θα το πει φωναχτά; νόμισμα στραβωμένο από βολή που δεν αυτήν πέτυχε^Κρεμάει κάτι σε πάσσαλο φράχτη που το χωριό προσπερνάει χωρίς να το κοιτάξει.^Σχεδόν μονότονη ομιλία· στηρίζεται εξ ολοκλήρου στην επιλογή λέξεων για να περάσει το νόημα.
SL-05552^Peren Vellacott^Άνδρας^Elf^Barbarian^Path of the Wild Heart^6^3^Επιστάτης ανάσυρσης^Wyldermoore Village^Wyldermoore^Mourn Hollow (SET-043)^Ουδέτερος^15^63^Handaxe pair^+7^1d6+4 τέμνον^-^-^ρόπαλο φτιαγμένο από κέντρο ασπίδας; κερί φυλαγμένο για την Leafwilt 28; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Περπατάει τη γραμμή των δέντρων το σούρουπο, μετρώντας κάτι ψιθυριστά.^Σωπαίνει τελείως όταν λέει ψέματα, που είναι κακή τακτική.
SL-05554^Nessa Nightingale^Γυναίκα^Human^Ranger^Fey Wanderer^10^5^Επικαλητής καταιγίδας^Independent^Wyldermoore^Bell Hollow (SET-041)^Ουδέτερη^15^95^Longbow^+9^1d8+5 διατρητικό^Silence; Conjure Barrage; Pass Without Trace; Goodberry^-^παγίδες και σφυρίχτρα από κόκαλο; παιδικό παπούτσι, φυλαγμένο; κονσέρβα με μια εξομολόγηση χαραγμένη μέσα^Ρωτάει αν συναντήσατε κανέναν στον δρόμο, και χλομιάζει με την απάντηση.^Χρησιμοποιεί ιατρικούς όρους για τα πάντα, ακόμα και για συναισθηματικές καταστάσεις.
SL-05563^Varn Eastmere^Άνδρας^Orc^Wizard^Order of Scribes^4^1^Επισκευαστής φραχτών^Wyldermoore Village^Wyldermoore^Thorn Barrow (SET-037)^Εχθρικός^11^28^Ray of Frost^+5^1d8 cold^Magic Missile; Shield; Sleep; Detect Magic^-^δανεικό spellbook με τις σημειώσεις κάποιου άλλου; παιδικό παπούτσι, φυλαγμένο; νόμισμα στραβωμένο από βολή που δεν αυτόν πέτυχε^Κουβαλάει ένα άδειο φέρετρο προς τη γραμμή των δέντρων, μόνος.^Μιλάει δύο γλώσσες στην ίδια πρόταση και θεωρεί ότι παρακολουθείτε.
SL-05578^Casimir Winterfall^Άνδρας^Human^Fighter^Battle Master^4^1^Αγγελιοφόρος μηνυμάτων^Independent^Wyldermoore^Grave Green (SET-044)^Φιλικός^17^38^Greatsword^+5^2d6+3 τέμνον^-^-^Guardian halberd; ένα όνομα που δεν θα το πει φωναχτά; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Κουβαλάει ένα άδειο φέρετρο προς τη γραμμή των δέντρων, μόνος.^Σβήνει στο τέλος των προτάσεων και σας αφήνει να τις τελειώσετε.
SL-05586^Yevelda Tanglewood^Γυναίκα^Half-Orc^Rogue^Soulknife^12^7^Εκτιμητής της Guild^Drifters^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερη^17^117^Shortsword (Sneak Attack)^+9^1d6+5 + 6d6 διατρητικό^-^-^σχοινί με κόμπους κάθε μπράτσο; ένα όνομα που δεν θα το πει φωναχτά; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Κρεμάει κάτι σε πάσσαλο φράχτη που το χωριό προσπερνάει χωρίς να το κοιτάξει.^Δεν χρησιμοποιεί ποτέ ονόματα, μόνο «εσύ» και «αυτοί», ακόμα και για τους απόντες.
SL-05587^Miraeth Ambry^Γυναίκα^Elf^Warlock^The Archfey^3^1/2^Παγιδευτής^Wilds Circles^Wyldermoore^Bell Hollow (SET-041)^Ουδέτερη^15^28^Eldritch Blast^+5^1 δέσμες, 1d10+3 force η καθεμία^Dissonant Whispers; Armor of Agathys; Charm Person; Arms of Hadar^-^φανάρι από καπνισμένο γυαλί; κερί φυλαγμένο για την Leafwilt 28; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Σας δίνει ένα σχέδιο πριν καν συστηθείτε· είναι σχέδιο εσάς, από πίσω.^Σχεδόν μονότονη ομιλία· στηρίζεται εξ ολοκλήρου στην επιλογή λέξεων για να περάσει το νόημα.
SL-05594^Vesh Tanglewood^Άνδρας^Human^Fighter^Battle Master^10^5^Επιστάτης ορυχείου^Wilds Circles^Wyldermoore^Bell Hollow (SET-041)^Ουδέτερος^20^117^Longsword^+9^1d8+5 τέμνον^-^-^χαρακωμένο greatsword; κερί φυλαγμένο για την Leafwilt 28; απόδειξη θανάτου που δεν έχει συμβεί ακόμα^Κρεμάει κάτι σε πάσσαλο φράχτη που το χωριό προσπερνάει χωρίς να το κοιτάξει.^Βραχνάδα από παλιό τραύμα στον λαιμό· κρατάει πάντα νερό κοντά.
SL-05601^Ysolde Nettles^Γυναίκα^Half-Elf^Fighter^-^2^1/4^Νεοσύλλεκτος^Wilds Circles^Wyldermoore^Mourn Village (SET-048)^Φιλική^17^22^Halberd^+5^1d10+3 τέμνον^-^-^βραχιόλι που σταματάει λεπίδα και το δείχνει; πέτρα παρμένη από τάφο και μη επιστραμμένη; κομμάτι συμβολαίου με τρεις υπογραφές και κανέναν όρο^Παρακολουθεί ένα σπίτι που δεν έχει κατοικηθεί εδώ και χρόνια.^Μιλάει δύο γλώσσες στην ίδια πρόταση και θεωρεί ότι παρακολουθείτε.
SL-05609^Diesa Cask^Γυναίκα^Dwarf^Wizard^Order of Scribes^5^3^Φύλακας του περάσματος^Wyldermoore Village^Wyldermoore^Wither Hollow (SET-046)^Ουδέτερη^12^45^Fire Bolt^+7^210 fire^Detect Magic; Invisibility; Scorching Ray; Grease^-^τετράδιο αποτυχημένων πειραμάτων, με ευρετήριο; κούκλα ραμμένη από τρία διαφορετικά υφάσματα; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Σας ζητάει, πολύ ευγενικά, να φύγετε πριν σκοτεινιάσει, χωρίς να πει τι γίνεται μετά.^Μιλάει τέλεια την τοπική γλώσσα αλλά σκέφτεται σε άλλη, και φαίνεται στη σειρά των λέξεων.
SL-05617^Balasar Ashgrave^Άνδρας^Dragonborn^Wizard^School of Evocation^13^9^Κύριος των χαρτών^Wilds Circles^Wyldermoore^Wither Barrow (SET-047)^Εχθρικός^15^111^Arcane Ray^+10^3d8 force^Mirror Image; Forcecage; Misty Step; Fly^-^spellbook με δικές του σημειώσεις; πέτρα παρμένη από τάφο και μη επιστραμμένη; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Σας ζητάει, πολύ ευγενικά, να φύγετε πριν σκοτεινιάσει, χωρίς να πει τι γίνεται μετά.^Ξεκινάει κάθε ιστορία από τη μέση.
